product,metal,width,optical_code,height_40,height_70,height_110,height_200,timestamp_first,timestamp_last,optical_code_Encoded,optical_code_numerical_only,optical_code_numerical_only_Encoded,colorimetrie,transparency,teinte,colorimetrie_Encoded,transparency_Encoded,teinte_Encoded,longeur_mm,height,height_encoded
carton_petit,False,114,B085019,True,False,False,False,2024-11-14 14:55:14.580320,2024-11-14 14:55:14.626877,1692.0,085019,2999.0,B,085,019,2,85.0,19.0,103.46,"[40, 70]",2
canette,True,54,S031005,True,True,False,False,2024-11-14 14:52:39.682782,2024-11-14 14:52:39.705077,2445.0,031005,715.0,S,031,005,3,31.0,5.0,49.54,"[70, 110]",3
bouteille_t,False,68,T051090,True,True,True,True,2024-11-14 14:51:49.194291,2024-11-14 14:51:49.229656,3113.0,051090,1778.0,T,051,090,1,51.0,90.0,78.59,>= 200,5
canette,True,62,S027003,True,True,False,False,2024-11-14 14:56:27.508144,2024-11-14 14:56:27.538076,2411.0,027003,552.0,S,027,003,3,27.0,3.0,66.52,"[70, 110]",3
conserve,True,99,S023005,True,True,False,False,2024-11-14 14:42:42.570826,2024-11-14 14:42:42.608283,2379.0,023005,426.0,S,023,005,3,23.0,5.0,83.24,"[70, 110]",3
tetrapak,False,69,B047013,True,False,False,False,2024-11-14 14:45:34.627174,2024-11-14 14:45:34.655247,641.0,047013,1523.0,B,047,013,2,47.0,13.0,62.38,"[40, 70]",2
carton_petit,False,90,B087019,True,True,False,False,2024-11-14 14:43:59.469077,2024-11-14 14:43:59.509990,1731.0,087019,3040.0,B,087,019,2,87.0,19.0,90.92,"[70, 110]",3
conserve,True,97,S040006,True,False,False,False,2024-11-14 14:51:47.489407,2024-11-14 14:51:47.538987,2512.0,040006,1148.0,S,040,006,3,40.0,6.0,110.18,"[40, 70]",2
conserve,True,81,S037006,True,True,False,False,2024-11-14 14:52:19.178050,2024-11-14 14:52:19.220489,2490.0,037006,985.0,S,037,006,3,37.0,6.0,94.31,"[70, 110]",3
bouteille_t,False,197,T032132,True,True,False,False,2024-11-14 14:45:16.828435,2024-11-14 14:45:16.861770,2718.0,032132,794.0,T,032,132,1,32.0,132.0,74.08,"[70, 110]",3
dechet,False,188,B050009,False,False,False,False,2024-11-14 14:41:36.976512,2024-11-14 14:41:37.094280,733.0,050009,1691.0,B,050,009,2,50.0,9.0,261.71,"[0, 40]",1
carton_petit,False,98,B067030,True,True,False,False,2024-11-14 14:48:28.398023,2024-11-14 14:48:28.438447,1275.0,067030,2507.0,B,067,030,2,67.0,30.0,89.83,"[70, 110]",3
conserve,True,73,S022003,True,True,False,False,2024-11-14 14:44:03.990043,2024-11-14 14:44:04.015287,2368.0,022003,390.0,S,022,003,3,22.0,3.0,56.1,"[70, 110]",3
canette,True,66,S028004,True,True,False,False,2024-11-14 14:51:52.133532,2024-11-14 14:51:52.164544,2421.0,028004,592.0,S,028,004,3,28.0,4.0,68.92,"[70, 110]",3
carton_grand,False,3,B095012,True,True,True,True,2024-11-14 14:56:24.568621,2024-11-14 14:56:24.714815,1886.0,095012,3197.0,B,095,012,2,95.0,12.0,324.88,>= 200,5
dechet,False,95,T032067,True,True,False,False,2024-11-14 14:50:46.506632,2024-11-14 14:50:46.533058,2705.0,032067,779.0,T,032,067,1,32.0,67.0,58.72,"[70, 110]",3
dechet,False,77,B014036,True,True,False,False,2024-11-14 14:44:09.790300,2024-11-14 14:44:09.842019,53.0,014036,177.0,B,014,036,2,14.0,36.0,114.93,"[70, 110]",3
conserve,True,105,S027007,True,True,False,False,2024-11-14 14:54:19.391984,2024-11-14 14:54:19.433941,2415.0,027007,556.0,S,027,007,3,27.0,7.0,93.24,"[70, 110]",3
bouteille_b,False,69,W009003,True,False,False,False,2024-11-14 14:50:49.881202,2024-11-14 14:50:49.964662,3496.0,009003,73.0,W,009,003,0,9.0,3.0,185.47,"[40, 70]",2
journal,False,142,B038060,False,False,False,False,2024-11-14 14:54:22.769231,2024-11-14 14:54:22.882826,431.0,038060,1067.0,B,038,060,2,38.0,60.0,252.43,"[0, 40]",1
carton_petit,False,98,B102014,True,True,False,False,2024-11-14 14:48:43.950882,2024-11-14 14:48:43.990110,1999.0,102014,3311.0,B,102,014,2,102.0,14.0,87.17,"[70, 110]",3
journal,False,11,B065055,True,True,True,True,2024-11-14 14:50:53.871185,2024-11-14 14:50:54.031755,1225.0,065055,2439.0,B,065,055,2,65.0,55.0,356.82,>= 200,5
carton_grand,False,386,B076016,True,True,True,True,2024-11-14 14:41:41.734037,2024-11-14 14:41:41.736874,1492.0,076016,2775.0,B,076,016,2,76.0,16.0,6.3,>= 200,5
canette,True,67,S016002,True,True,False,False,2024-11-14 14:41:14.909008,2024-11-14 14:41:14.940160,2327.0,016002,217.0,S,016,002,3,16.0,2.0,69.23,"[70, 110]",3
dechet,False,77,T043102,True,False,False,False,2024-11-14 14:45:25.422742,2024-11-14 14:45:25.456069,2938.0,043102,1341.0,T,043,102,1,43.0,102.0,74.06,"[40, 70]",2
yaourt,False,50,W060011,True,False,False,False,2024-11-14 14:55:32.274128,2024-11-14 14:55:32.291101,4060.0,060011,2199.0,W,060,011,0,60.0,11.0,37.72,"[40, 70]",2
bouteille_b,False,79,W008006,True,True,True,False,2024-11-14 14:54:34.236132,2024-11-14 14:54:34.260986,3488.0,008006,61.0,W,008,006,0,8.0,6.0,55.23,"[110, 200]",4
conserve,True,88,S025003,True,True,False,False,2024-11-14 14:41:31.930546,2024-11-14 14:41:31.964879,2393.0,025003,489.0,S,025,003,3,25.0,3.0,76.3,"[70, 110]",3
canette,True,69,S026002,True,False,False,False,2024-11-14 14:42:11.365277,2024-11-14 14:42:11.397364,2401.0,026002,516.0,S,026,002,3,26.0,2.0,71.3,"[40, 70]",2
canette,True,79,S016006,True,True,False,False,2024-11-14 14:48:15.854689,2024-11-14 14:48:15.883578,2331.0,016006,221.0,S,016,006,3,16.0,6.0,64.2,"[70, 110]",3
canette,True,77,S047007,True,True,False,False,2024-11-14 14:50:07.147557,2024-11-14 14:50:07.192061,2554.0,047007,1517.0,S,047,007,3,47.0,7.0,98.9,"[70, 110]",3
carton_grand,False,196,B079010,True,True,True,True,2024-11-14 14:47:08.983044,2024-11-14 14:47:08.984688,1555.0,079010,2851.0,B,079,010,2,79.0,10.0,3.65,>= 200,5
journal,False,9,B054046,True,True,True,True,2024-11-14 14:50:57.360733,2024-11-14 14:50:57.493335,859.0,054046,1909.0,B,054,046,2,54.0,46.0,294.67,>= 200,5
carton_grand,False,6,B083019,True,True,True,False,2024-11-14 14:54:30.063260,2024-11-14 14:54:30.195544,1647.0,083019,2952.0,B,083,019,2,83.0,19.0,293.96,"[110, 200]",4
bouteille_t,False,67,T066071,True,True,False,False,2024-11-14 14:41:29.584078,2024-11-14 14:41:29.665214,3345.0,066071,2475.0,T,066,071,1,66.0,71.0,180.3,"[70, 110]",3
bouteille_t,False,56,T060049,True,True,True,False,2024-11-14 14:43:52.264657,2024-11-14 14:43:52.287975,3280.0,060049,2219.0,T,060,049,1,60.0,49.0,51.82,"[110, 200]",4
bouteille_b,False,194,W006004,True,True,False,False,2024-11-14 14:49:29.934889,2024-11-14 14:49:29.959918,3470.0,006004,39.0,W,006,004,0,6.0,4.0,55.62,"[70, 110]",3
dechet,False,78,T035116,True,True,False,False,2024-11-14 14:49:49.863253,2024-11-14 14:49:49.898519,2761.0,035116,922.0,T,035,116,1,35.0,116.0,78.37,"[70, 110]",3
canette,True,50,S034005,True,True,False,False,2024-11-14 14:52:47.839294,2024-11-14 14:52:47.882863,2467.0,034005,848.0,S,034,005,3,34.0,5.0,96.82,"[70, 110]",3
bouteille_t,False,211,T033043,True,False,False,False,2024-11-14 14:55:34.126039,2024-11-14 14:55:34.152102,2720.0,033043,821.0,T,033,043,1,33.0,43.0,57.92,"[40, 70]",2
conserve,True,110,S031006,True,True,True,False,2024-11-14 14:54:49.182468,2024-11-14 14:54:49.236591,2446.0,031006,716.0,S,031,006,3,31.0,6.0,120.27,"[110, 200]",4
canette,True,87,S027006,True,True,False,False,2024-11-14 14:50:40.373972,2024-11-14 14:50:40.401968,2414.0,027006,555.0,S,027,006,3,27.0,6.0,62.21,"[70, 110]",3
canette,True,105,S019004,True,False,False,False,2024-11-14 14:42:43.341439,2024-11-14 14:42:43.358526,2348.0,019004,295.0,S,019,004,3,19.0,4.0,37.97,"[40, 70]",2
conserve,True,86,S040007,True,True,False,False,2024-11-14 14:48:22.728886,2024-11-14 14:48:22.777307,2513.0,040007,1149.0,S,040,007,3,40.0,7.0,107.6,"[70, 110]",3
carton_petit,False,61,B064016,True,False,False,False,2024-11-14 14:51:44.448747,2024-11-14 14:51:44.506185,1177.0,064016,2385.0,B,064,016,2,64.0,16.0,127.64,"[40, 70]",2
bouteille_b,False,66,W014006,True,False,False,False,2024-11-14 14:45:22.748299,2024-11-14 14:45:22.809073,3553.0,014006,170.0,W,014,006,0,14.0,6.0,135.05,"[40, 70]",2
journal,False,273,B062052,False,False,False,False,2024-11-14 14:47:25.217463,2024-11-14 14:47:25.363053,1125.0,062052,2313.0,B,062,052,2,62.0,52.0,323.53,"[0, 40]",1
bouteille_b,False,70,W009004,True,True,False,False,2024-11-14 14:41:32.935222,2024-11-14 14:41:32.985695,3497.0,009004,74.0,W,009,004,0,9.0,4.0,112.16,"[70, 110]",3
canette,True,85,S013006,True,True,False,False,2024-11-14 14:46:31.350773,2024-11-14 14:46:31.381593,2311.0,013006,148.0,S,013,006,3,13.0,6.0,68.49,"[70, 110]",3
carton_grand,False,312,B111018,False,False,False,False,2024-11-14 14:57:14.073307,2024-11-14 14:57:14.179095,2139.0,111018,3451.0,B,111,018,2,111.0,18.0,235.08,"[0, 40]",1
yaourt,False,71,W056009,True,False,False,False,2024-11-14 14:48:36.469507,2024-11-14 14:48:36.492181,4036.0,056009,1997.0,W,056,009,0,56.0,9.0,50.39,"[40, 70]",2
journal,False,305,B015052,False,False,False,False,2024-11-14 14:42:54.767678,2024-11-14 14:42:54.857442,70.0,015052,208.0,B,015,052,2,15.0,52.0,199.48,"[0, 40]",1
bouteille_b,False,77,W007005,True,True,True,False,2024-11-14 14:43:48.224526,2024-11-14 14:43:48.256414,3478.0,007005,48.0,W,007,005,0,7.0,5.0,70.86,"[110, 200]",4
carton_grand,False,5,B062008,True,True,True,True,2024-11-14 14:46:43.669144,2024-11-14 14:46:43.774063,1104.0,062008,2292.0,B,062,008,2,62.0,8.0,233.15,>= 200,5
bouteille_b,False,69,W007002,True,False,False,False,2024-11-14 14:54:21.589149,2024-11-14 14:54:21.651151,3475.0,007002,45.0,W,007,002,0,7.0,2.0,137.78,"[40, 70]",2
dechet,False,57,T046083,True,True,False,False,2024-11-14 14:54:24.210613,2024-11-14 14:54:24.248682,3002.0,046083,1503.0,T,046,083,1,46.0,83.0,84.6,"[70, 110]",3
conserve,True,91,S019003,True,True,False,False,2024-11-14 14:48:46.949760,2024-11-14 14:48:46.996810,2347.0,019003,294.0,S,019,003,3,19.0,3.0,104.56,"[70, 110]",3
bouteille_t,False,203,T049064,True,False,False,False,2024-11-14 14:41:00.475034,2024-11-14 14:41:00.497214,3067.0,049064,1666.0,T,049,064,1,49.0,64.0,49.29,"[40, 70]",2
bouteille_b,False,35,W014006,True,True,False,False,2024-11-14 14:45:14.819779,2024-11-14 14:45:14.881381,3553.0,014006,170.0,W,014,006,0,14.0,6.0,136.89,"[70, 110]",3
journal,False,352,B076072,True,True,True,True,2024-11-14 14:57:19.375918,2024-11-14 14:57:19.380810,1506.0,076072,2789.0,B,076,072,2,76.0,72.0,10.87,>= 200,5
canette,True,61,S023006,True,False,False,False,2024-11-14 14:42:40.233119,2024-11-14 14:42:40.271072,2380.0,023006,427.0,S,023,006,3,23.0,6.0,84.34,"[40, 70]",2
tetrapak,False,51,B093012,True,False,False,False,2024-11-14 14:56:07.803284,2024-11-14 14:56:07.834480,1844.0,093012,3155.0,B,093,012,2,93.0,12.0,69.32,"[40, 70]",2
conserve,True,96,S033005,True,True,False,False,2024-11-14 14:52:22.065734,2024-11-14 14:52:22.117643,2459.0,033005,798.0,S,033,005,3,33.0,5.0,115.35,"[70, 110]",3
carton_grand,False,5,B083013,True,True,True,True,2024-11-14 14:54:07.834048,2024-11-14 14:54:07.915267,1641.0,083013,2946.0,B,083,013,2,83.0,13.0,180.49,>= 200,5
journal,False,266,B030044,False,False,False,False,2024-11-14 14:42:24.604004,2024-11-14 14:42:24.702536,290.0,030044,692.0,B,030,044,2,30.0,44.0,218.96,"[0, 40]",1
canette,True,74,S028003,True,True,False,False,2024-11-14 14:55:59.050138,2024-11-14 14:55:59.112512,2420.0,028003,591.0,S,028,003,3,28.0,3.0,138.61,"[70, 110]",3
bouteille_b,False,158,W011003,True,True,False,False,2024-11-14 14:45:22.605147,2024-11-14 14:45:22.628579,3519.0,011003,104.0,W,011,003,0,11.0,3.0,52.07,"[70, 110]",3
canette,True,72,S033004,True,True,True,False,2024-11-14 14:57:08.634382,2024-11-14 14:57:08.661157,2458.0,033004,797.0,S,033,004,3,33.0,4.0,59.5,"[110, 200]",4
yaourt,False,65,W063008,True,False,False,False,2024-11-14 14:45:53.308936,2024-11-14 14:45:53.334169,4070.0,063008,2331.0,W,063,008,0,63.0,8.0,56.07,"[40, 70]",2
bouteille_t,False,70,T063075,True,False,False,False,2024-11-14 14:44:01.057983,2024-11-14 14:44:01.115288,3322.0,063075,2363.0,T,063,075,1,63.0,75.0,127.34,"[40, 70]",2
dechet,False,5,B072017,True,True,True,False,2024-11-14 14:54:42.315837,2024-11-14 14:54:42.369019,1397.0,072017,2667.0,B,072,017,2,72.0,17.0,118.18,"[110, 200]",4
bouteille_b,False,99,W006005,True,True,True,False,2024-11-14 14:44:03.915877,2024-11-14 14:44:03.947411,3471.0,006005,40.0,W,006,005,0,6.0,5.0,70.08,"[110, 200]",4
conserve,True,106,S030005,True,True,False,False,2024-11-14 14:44:46.767847,2024-11-14 14:44:46.818151,2437.0,030005,675.0,S,030,005,3,30.0,5.0,111.79,"[70, 110]",3
dechet,False,67,W011018,True,False,False,False,2024-11-14 14:46:37.068700,2024-11-14 14:46:37.099188,3527.0,011018,112.0,W,011,018,0,11.0,18.0,67.75,"[40, 70]",2
carton_petit,False,110,B082027,True,True,False,False,2024-11-14 14:44:56.700712,2024-11-14 14:44:56.743360,1633.0,082027,2935.0,B,082,027,2,82.0,27.0,94.77,"[70, 110]",3
bouteille_t,False,42,T069088,True,True,False,False,2024-11-14 14:52:08.483366,2024-11-14 14:52:08.560101,3380.0,069088,2589.0,T,069,088,1,69.0,88.0,170.52,"[70, 110]",3
yaourt,False,52,W028012,True,True,False,False,2024-11-14 14:54:16.722015,2024-11-14 14:54:16.747837,3686.0,028012,600.0,W,028,012,0,28.0,12.0,57.38,"[70, 110]",3
bouteille_b,False,189,W006002,True,False,False,False,2024-11-14 14:46:03.126495,2024-11-14 14:46:03.157550,3468.0,006002,37.0,W,006,002,0,6.0,2.0,69.01,"[40, 70]",2
bouteille_b,False,63,W012009,True,False,False,False,2024-11-14 14:53:56.431892,2024-11-14 14:53:56.504903,3537.0,012009,134.0,W,012,009,0,12.0,9.0,162.25,"[40, 70]",2
dechet,False,54,T030071,True,False,False,False,2024-11-14 14:56:55.892278,2024-11-14 14:56:55.927553,2675.0,030071,699.0,T,030,071,1,30.0,71.0,78.39,"[40, 70]",2
bouteille_b,False,39,W011004,True,True,True,False,2024-11-14 14:48:29.629761,2024-11-14 14:48:29.658270,3520.0,011004,105.0,W,011,004,0,11.0,4.0,63.35,"[110, 200]",4
tetrapak,False,49,B062008,True,False,False,False,2024-11-14 14:47:42.246347,2024-11-14 14:47:42.267662,1104.0,062008,2292.0,B,062,008,2,62.0,8.0,47.37,"[40, 70]",2
carton_grand,False,379,B081008,True,True,True,False,2024-11-14 14:46:50.429650,2024-11-14 14:46:50.431735,1589.0,081008,2890.0,B,081,008,2,81.0,8.0,4.63,"[110, 200]",4
bouteille_t,False,86,T045069,True,True,True,False,2024-11-14 14:42:47.449040,2024-11-14 14:42:47.478592,2976.0,045069,1445.0,T,045,069,1,45.0,69.0,65.67,"[110, 200]",4
yaourt,False,73,W026016,True,False,False,False,2024-11-14 14:55:48.993076,2024-11-14 14:55:49.021404,3661.0,026016,528.0,W,026,016,0,26.0,16.0,62.95,"[40, 70]",2
bouteille_b,False,131,W009006,True,False,False,False,2024-11-14 14:42:10.369517,2024-11-14 14:42:10.403390,3499.0,009006,76.0,W,009,006,0,9.0,6.0,75.27,"[40, 70]",2
journal,False,8,B047050,True,True,True,True,2024-11-14 14:43:40.578725,2024-11-14 14:43:40.707834,662.0,047050,1545.0,B,047,050,2,47.0,50.0,286.91,>= 200,5
yaourt,False,51,W043016,True,False,False,False,2024-11-14 14:50:21.761038,2024-11-14 14:50:21.792872,3903.0,043016,1309.0,W,043,016,0,43.0,16.0,70.74,"[40, 70]",2
yaourt,False,49,W062010,True,False,False,False,2024-11-14 14:46:21.691188,2024-11-14 14:46:21.719661,4066.0,062010,2294.0,W,062,010,0,62.0,10.0,63.27,"[40, 70]",2
carton_petit,False,77,B110023,True,True,False,False,2024-11-14 14:45:40.657267,2024-11-14 14:45:40.695362,2130.0,110023,3442.0,B,110,023,2,110.0,23.0,84.66,"[70, 110]",3
bouteille_b,False,83,W008007,True,True,True,False,2024-11-14 14:56:07.994021,2024-11-14 14:56:08.024454,3489.0,008007,62.0,W,008,007,0,8.0,7.0,67.63,"[110, 200]",4
dechet,False,52,W037011,True,False,False,False,2024-11-14 14:55:17.679947,2024-11-14 14:55:17.712585,3811.0,037011,990.0,W,037,011,0,37.0,11.0,72.53,"[40, 70]",2
tetrapak,False,66,B079011,True,False,False,False,2024-11-14 14:43:25.923631,2024-11-14 14:43:25.962426,1556.0,079011,2852.0,B,079,011,2,79.0,11.0,86.21,"[40, 70]",2
tetrapak,False,72,B071010,True,False,False,False,2024-11-14 14:41:27.106821,2024-11-14 14:41:27.124534,1365.0,071010,2632.0,B,071,010,2,71.0,10.0,39.36,"[40, 70]",2
bouteille_t,False,78,T021139,True,True,True,False,2024-11-14 14:45:42.307945,2024-11-14 14:45:42.320388,2607.0,021139,387.0,T,021,139,1,21.0,139.0,27.65,"[110, 200]",4
yaourt,False,53,W027013,True,False,False,False,2024-11-14 14:57:25.765637,2024-11-14 14:57:25.795435,3672.0,027013,562.0,W,027,013,0,27.0,13.0,66.22,"[40, 70]",2
carton_grand,False,7,B097014,True,True,True,True,2024-11-14 14:44:02.226456,2024-11-14 14:44:02.296078,1923.0,097014,3234.0,B,097,014,2,97.0,14.0,154.72,>= 200,5
tetrapak,False,62,B090016,True,False,False,False,2024-11-14 14:45:15.006688,2024-11-14 14:45:15.036624,1785.0,090016,3095.0,B,090,016,2,90.0,16.0,66.52,"[40, 70]",2
journal,False,397,B055029,False,False,False,False,2024-11-14 14:41:42.583499,2024-11-14 14:41:42.777985,890.0,055029,1958.0,B,055,029,2,55.0,29.0,432.19,"[0, 40]",1
dechet,False,71,T047080,True,True,False,False,2024-11-14 14:55:36.914057,2024-11-14 14:55:36.942458,3021.0,047080,1558.0,T,047,080,1,47.0,80.0,63.11,"[70, 110]",3
canette,True,79,S028004,True,False,False,False,2024-11-14 14:46:05.574846,2024-11-14 14:46:05.611614,2421.0,028004,592.0,S,028,004,3,28.0,4.0,81.71,"[40, 70]",2
carton_grand,False,269,B089016,False,False,False,False,2024-11-14 14:50:47.761289,2024-11-14 14:50:47.832491,1770.0,089016,3080.0,B,089,016,2,89.0,16.0,158.23,"[0, 40]",1
tetrapak,False,50,B061011,True,False,False,False,2024-11-14 14:54:27.718050,2024-11-14 14:54:27.743663,1074.0,061011,2248.0,B,061,011,2,61.0,11.0,56.92,"[40, 70]",2
bouteille_t,False,46,T069073,True,False,False,False,2024-11-14 14:49:02.923876,2024-11-14 14:49:03.001392,3378.0,069073,2586.0,T,069,073,1,69.0,73.0,172.26,"[40, 70]",2
bouteille_b,False,174,W010006,True,True,False,False,2024-11-14 14:47:14.646626,2024-11-14 14:47:14.682358,3511.0,010006,92.0,W,010,006,0,10.0,6.0,79.4,"[70, 110]",3
bouteille_t,False,150,T064076,True,False,False,False,2024-11-14 14:50:07.581444,2024-11-14 14:50:07.607721,3331.0,064076,2411.0,T,064,076,1,64.0,76.0,58.39,"[40, 70]",2
canette,True,62,S031006,True,True,True,False,2024-11-14 14:41:58.203137,2024-11-14 14:41:58.235497,2446.0,031006,716.0,S,031,006,3,31.0,6.0,71.91,"[110, 200]",4
yaourt,False,67,W030014,True,False,False,False,2024-11-14 14:54:31.190624,2024-11-14 14:54:31.219799,3714.0,030014,684.0,W,030,014,0,30.0,14.0,64.83,"[40, 70]",2
journal,False,340,B049043,True,True,True,True,2024-11-14 14:51:19.743854,2024-11-14 14:51:19.747472,718.0,049043,1657.0,B,049,043,2,49.0,43.0,8.04,>= 200,5
conserve,True,102,S031003,True,True,False,False,2024-11-14 14:51:57.186309,2024-11-14 14:51:57.224178,2443.0,031003,713.0,S,031,003,3,31.0,3.0,84.15,"[70, 110]",3
journal,False,361,B033041,True,True,True,False,2024-11-14 14:44:56.461396,2024-11-14 14:44:56.466256,331.0,033041,820.0,B,033,041,2,33.0,41.0,10.8,"[110, 200]",4
carton_grand,False,202,B136007,False,False,False,False,2024-11-14 14:55:45.038726,2024-11-14 14:55:45.162494,2269.0,136007,3581.0,B,136,007,2,135.0,7.0,275.04,"[0, 40]",1
canette,True,94,S021005,True,False,False,False,2024-11-14 14:57:17.819386,2024-11-14 14:57:17.853300,2363.0,021005,359.0,S,021,005,3,21.0,5.0,75.36,"[40, 70]",2
carton_grand,False,216,B072022,False,False,False,False,2024-11-14 14:52:38.750631,2024-11-14 14:52:38.899247,1400.0,072022,2670.0,B,072,022,2,72.0,22.0,330.26,"[0, 40]",1
carton_grand,False,262,B075010,False,False,False,False,2024-11-14 14:44:50.676197,2024-11-14 14:44:50.807625,1462.0,075010,2742.0,B,075,010,2,75.0,10.0,292.06,"[0, 40]",1
dechet,False,165,B062015,False,False,False,False,2024-11-14 14:41:55.374729,2024-11-14 14:41:55.461684,1111.0,062015,2299.0,B,062,015,2,62.0,15.0,193.23,"[0, 40]",1
canette,True,79,S034003,False,False,False,False,2024-11-14 14:57:02.967387,2024-11-14 14:57:02.992694,2465.0,034003,846.0,S,034,003,3,34.0,3.0,56.24,"[0, 40]",1
carton_petit,False,99,B104023,True,True,False,False,2024-11-14 14:43:07.736238,2024-11-14 14:43:07.781429,2043.0,104023,3355.0,B,104,023,2,104.0,23.0,100.42,"[70, 110]",3
dechet,False,102,B022051,True,True,False,False,2024-11-14 14:43:32.509959,2024-11-14 14:43:32.546026,178.0,022051,412.0,B,022,051,2,22.0,51.0,80.15,"[70, 110]",3
carton_petit,False,102,B068024,True,True,False,False,2024-11-14 14:46:07.599417,2024-11-14 14:46:07.650112,1301.0,068024,2542.0,B,068,024,2,68.0,24.0,112.66,"[70, 110]",3
bouteille_t,False,107,T047111,False,False,False,False,2024-11-14 14:46:46.613796,2024-11-14 14:46:46.689615,3030.0,047111,1569.0,T,047,111,1,47.0,111.0,168.49,"[0, 40]",1
carton_petit,False,72,B111014,True,True,True,False,2024-11-14 14:47:22.593250,2024-11-14 14:47:22.656008,2137.0,111014,3449.0,B,111,014,2,111.0,14.0,139.46,"[110, 200]",4
carton_grand,False,337,B087019,False,False,False,False,2024-11-14 14:54:07.396387,2024-11-14 14:54:07.466128,1731.0,087019,3040.0,B,087,019,2,87.0,19.0,154.98,"[0, 40]",1
journal,False,272,B056027,False,False,False,False,2024-11-14 14:52:34.418102,2024-11-14 14:52:34.601440,919.0,056027,2011.0,B,056,027,2,56.0,27.0,407.42,"[0, 40]",1
conserve,True,95,S040005,True,True,False,False,2024-11-14 14:49:49.774780,2024-11-14 14:49:49.810060,2511.0,040005,1147.0,S,040,005,3,40.0,5.0,78.4,"[70, 110]",3
bouteille_b,False,58,W010004,True,True,True,False,2024-11-14 14:51:59.975722,2024-11-14 14:52:00.017580,3509.0,010004,90.0,W,010,004,0,10.0,4.0,93.02,"[110, 200]",4
dechet,False,61,W027018,True,False,False,False,2024-11-14 14:45:40.071710,2024-11-14 14:45:40.103588,3676.0,027018,566.0,W,027,018,0,27.0,18.0,70.84,"[40, 70]",2
carton_petit,False,97,B064015,True,True,False,False,2024-11-14 14:54:10.946732,2024-11-14 14:54:10.984671,1176.0,064015,2384.0,B,064,015,2,64.0,15.0,84.31,"[70, 110]",3
tetrapak,False,39,B100009,True,True,False,False,2024-11-14 14:52:56.463072,2024-11-14 14:52:56.487537,1967.0,100009,3278.0,B,100,009,2,100.0,9.0,54.37,"[70, 110]",3
